file_name	cluster_label
complex_050371.pt	37
complex_050372.pt	37
complex_050373.pt	37
complex_050374.pt	37
complex_050375.pt	5
complex_050376.pt	159
complex_050377.pt	130
complex_050378.pt	70
complex_050379.pt	70
complex_050380.pt	38
complex_050381.pt	17
complex_050382.pt	17
complex_050383.pt	17
complex_050384.pt	17
complex_050385.pt	44
complex_050386.pt	2
complex_050387.pt	2
complex_050388.pt	44
complex_050389.pt	48
complex_050390.pt	48
complex_050391.pt	48
complex_050392.pt	48
complex_050393.pt	59
complex_050394.pt	17
complex_050395.pt	89
complex_050396.pt	133
complex_050397.pt	45
complex_050398.pt	69
complex_050399.pt	133
complex_050400.pt	45
complex_050401.pt	69
complex_050402.pt	69
complex_050403.pt	69
complex_050404.pt	133
complex_050405.pt	45
complex_050406.pt	45
complex_050407.pt	133
complex_050408.pt	76
complex_050409.pt	145
complex_050410.pt	145
complex_050411.pt	76
complex_050412.pt	80
complex_050413.pt	160
complex_050414.pt	123
complex_050415.pt	123
complex_050416.pt	98
complex_050417.pt	22
complex_050418.pt	53
complex_050419.pt	116
complex_050420.pt	154
complex_050421.pt	6
complex_050422.pt	86
complex_050423.pt	79
complex_050424.pt	1
complex_050425.pt	79
complex_050426.pt	52
complex_050427.pt	81
complex_050428.pt	81
complex_050429.pt	52
complex_050430.pt	52
complex_050431.pt	52
complex_050432.pt	81
complex_050433.pt	81
complex_050434.pt	8
complex_050435.pt	8
complex_050436.pt	51
complex_050437.pt	80
complex_050438.pt	80
complex_050439.pt	51
complex_050440.pt	151
complex_050441.pt	77
complex_050442.pt	70
complex_050443.pt	77
complex_050444.pt	96
complex_050445.pt	93
complex_050446.pt	93
complex_050447.pt	96
complex_050448.pt	38
complex_050449.pt	140
complex_050450.pt	140
complex_050451.pt	38
complex_050452.pt	120
complex_050453.pt	91
complex_050454.pt	120
complex_050455.pt	120
complex_050456.pt	60
complex_050457.pt	60
complex_050458.pt	60
complex_050459.pt	147
complex_050460.pt	32
complex_050461.pt	123
complex_050462.pt	32
complex_050463.pt	63
complex_050464.pt	49
complex_050465.pt	54
complex_050466.pt	49
complex_050467.pt	54
complex_050468.pt	22
complex_050469.pt	33
complex_050470.pt	9
complex_050471.pt	63
complex_050472.pt	32
complex_050473.pt	14
complex_050474.pt	14
complex_050475.pt	14
complex_050476.pt	14
complex_050477.pt	133
complex_050478.pt	141
complex_050479.pt	11
complex_050480.pt	148
complex_050481.pt	72
complex_050482.pt	11
complex_050483.pt	150
complex_050484.pt	150
complex_050485.pt	48
complex_050486.pt	113
complex_050487.pt	8
complex_050488.pt	160
complex_050489.pt	160
complex_050490.pt	160
complex_050491.pt	160
complex_050492.pt	11
complex_050493.pt	145
complex_050494.pt	55
complex_050495.pt	86
complex_050496.pt	11
complex_050497.pt	52
complex_050498.pt	140
complex_050499.pt	140
complex_050500.pt	76
complex_050501.pt	76
complex_050502.pt	76
complex_050503.pt	76
complex_050504.pt	99
complex_050505.pt	29
complex_050506.pt	82
complex_050507.pt	56
complex_050508.pt	29
complex_050509.pt	99
complex_050510.pt	29
complex_050511.pt	64
complex_050512.pt	59
complex_050513.pt	64
complex_050514.pt	154
complex_050515.pt	72
complex_050516.pt	79
complex_050517.pt	154
complex_050518.pt	161
complex_050519.pt	161
complex_050520.pt	161
complex_050521.pt	161
complex_050522.pt	110
complex_050523.pt	148
complex_050524.pt	30
complex_050525.pt	81
complex_050526.pt	63
complex_050527.pt	25
complex_050528.pt	27
complex_050529.pt	131
complex_050530.pt	41
complex_050531.pt	118
complex_050532.pt	134
complex_050533.pt	14
complex_050534.pt	162
complex_050535.pt	162
complex_050536.pt	143
complex_050537.pt	71
complex_050538.pt	0
complex_050539.pt	93
complex_050540.pt	99
complex_050541.pt	126
complex_050542.pt	61
complex_050543.pt	20
complex_050544.pt	100
complex_050545.pt	19
complex_050546.pt	52
complex_050547.pt	99
complex_050548.pt	89
complex_050549.pt	121
complex_050550.pt	130
complex_050551.pt	31
complex_050552.pt	126
complex_050553.pt	115
complex_050554.pt	127
complex_050555.pt	48
complex_050556.pt	48
complex_050557.pt	63
complex_050558.pt	81
complex_050559.pt	121
complex_050560.pt	107
complex_050561.pt	33
complex_050562.pt	36
complex_050563.pt	54
complex_050564.pt	151
complex_050565.pt	11
complex_050566.pt	23
complex_050567.pt	117
complex_050568.pt	42
complex_050569.pt	31
complex_050570.pt	74
complex_050571.pt	24
complex_050572.pt	18
complex_050573.pt	133
complex_050574.pt	13
complex_050575.pt	94
complex_050576.pt	125
complex_050577.pt	35
complex_050578.pt	131
complex_050579.pt	161
complex_050580.pt	20
complex_050581.pt	133
complex_050582.pt	78
complex_050583.pt	114
complex_050584.pt	117
complex_050585.pt	16
complex_050586.pt	71
complex_050587.pt	60
complex_050588.pt	147
complex_050589.pt	112
complex_050590.pt	112
complex_050591.pt	141
complex_050592.pt	71
complex_050593.pt	31
complex_050594.pt	62
complex_050595.pt	93
complex_050596.pt	18
complex_050597.pt	115
complex_050598.pt	25
complex_050599.pt	107
complex_050600.pt	124
complex_050601.pt	11
complex_050602.pt	63
complex_050603.pt	15
complex_050604.pt	28
complex_050605.pt	78
complex_050606.pt	16
complex_050607.pt	70
complex_050608.pt	63
complex_050609.pt	55
complex_050610.pt	125
complex_050611.pt	122
complex_050612.pt	93
complex_050613.pt	4
complex_050614.pt	111
complex_050615.pt	2
complex_050616.pt	130
complex_050617.pt	6
complex_050618.pt	100
complex_050619.pt	92
complex_050620.pt	127
complex_050621.pt	127
complex_050622.pt	115
complex_050623.pt	106
complex_050624.pt	95
complex_050625.pt	77
complex_050626.pt	151
complex_050627.pt	115
complex_050628.pt	13
complex_050629.pt	32
complex_050630.pt	90
complex_050631.pt	139
complex_050632.pt	64
complex_050633.pt	88
complex_050634.pt	110
complex_050635.pt	144
complex_050636.pt	158
complex_050637.pt	9
complex_050638.pt	36
complex_050639.pt	46
complex_050640.pt	88
complex_050641.pt	78
complex_050642.pt	96
complex_050643.pt	37
complex_050644.pt	48
complex_050645.pt	71
complex_050646.pt	68
complex_050647.pt	15
complex_050648.pt	37
complex_050649.pt	131
complex_050650.pt	77
complex_050651.pt	133
complex_050652.pt	141
complex_050653.pt	37
complex_050654.pt	49
complex_050655.pt	93
complex_050656.pt	151
complex_050657.pt	70
complex_050658.pt	159
complex_050659.pt	151
complex_050660.pt	75
complex_050661.pt	44
complex_050662.pt	80
complex_050663.pt	21
complex_050664.pt	104
complex_050665.pt	124
complex_050666.pt	110
complex_050667.pt	107
complex_050668.pt	38
complex_050669.pt	144
complex_050670.pt	18
complex_050671.pt	76
complex_050672.pt	140
complex_050673.pt	58
complex_050674.pt	147
complex_050675.pt	133
complex_050676.pt	2
complex_050677.pt	149
complex_050678.pt	77
complex_050679.pt	159
complex_050680.pt	3
complex_050681.pt	65
complex_050682.pt	151
complex_050683.pt	26
complex_050684.pt	126
complex_050685.pt	33
complex_050686.pt	133
complex_050687.pt	52
complex_050688.pt	116
complex_050689.pt	102
complex_050690.pt	10
complex_050691.pt	90
complex_050692.pt	112
complex_050693.pt	112
complex_050694.pt	49
complex_050695.pt	2
complex_050696.pt	31
complex_050697.pt	17
complex_050698.pt	20
complex_050699.pt	122
complex_050700.pt	58
complex_050701.pt	137
complex_050702.pt	136
complex_050703.pt	2
complex_050704.pt	18
complex_050705.pt	47
complex_050706.pt	100
complex_050707.pt	9
complex_050708.pt	127
complex_050709.pt	100
complex_050710.pt	48
complex_050711.pt	17
complex_050712.pt	122
complex_050713.pt	89
complex_050714.pt	114
complex_050715.pt	97
complex_050716.pt	140
complex_050717.pt	141
complex_050718.pt	120
complex_050719.pt	68
complex_050720.pt	47
complex_050721.pt	100
complex_050722.pt	114
complex_050723.pt	64
complex_050724.pt	125
complex_050725.pt	108
complex_050726.pt	52
complex_050727.pt	76
complex_050728.pt	132
complex_050729.pt	5
complex_050730.pt	19
complex_050731.pt	54
complex_050732.pt	76
complex_050733.pt	108
complex_050734.pt	63
complex_050735.pt	51
complex_050736.pt	128
complex_050737.pt	137
complex_050738.pt	70
complex_050739.pt	70
complex_050740.pt	12
complex_050741.pt	141
complex_050742.pt	104
complex_050743.pt	77
complex_050744.pt	113
complex_050745.pt	19
complex_050746.pt	93
complex_050747.pt	74
complex_050748.pt	90
complex_050749.pt	89
complex_050750.pt	161
complex_050751.pt	32
complex_050752.pt	141
complex_050753.pt	2
complex_050754.pt	147
complex_050755.pt	151
complex_050756.pt	101
complex_050757.pt	74
complex_050758.pt	32
complex_050759.pt	88
complex_050760.pt	18
complex_050761.pt	87
complex_050762.pt	24
complex_050763.pt	63
complex_050764.pt	130
complex_050765.pt	158
complex_050766.pt	4
complex_050767.pt	87
complex_050768.pt	102
complex_050769.pt	92
complex_050770.pt	76
complex_050771.pt	116
complex_050772.pt	36
complex_050773.pt	16
complex_050774.pt	84
complex_050775.pt	16
complex_050776.pt	154
complex_050777.pt	60
complex_050778.pt	47
complex_050779.pt	149
complex_050780.pt	55
complex_050781.pt	154
complex_050782.pt	14
complex_050783.pt	6
complex_050784.pt	46
complex_050785.pt	42
complex_050786.pt	42
complex_050787.pt	18
complex_050788.pt	63
complex_050789.pt	12
complex_050790.pt	127
complex_050791.pt	70
complex_050792.pt	157
complex_050793.pt	114
complex_050794.pt	70
complex_050795.pt	130
complex_050796.pt	117
complex_050797.pt	140
complex_050798.pt	160
complex_050799.pt	8
complex_050800.pt	53
complex_050801.pt	58
complex_050802.pt	124
complex_050803.pt	147
complex_050804.pt	68
complex_050805.pt	70
complex_050806.pt	33
complex_050807.pt	9
complex_050808.pt	70
complex_050809.pt	47
complex_050810.pt	72
complex_050811.pt	79
complex_050812.pt	29
complex_050813.pt	56
complex_050814.pt	149
complex_050815.pt	71
complex_050816.pt	122
complex_050817.pt	62
complex_050818.pt	52
complex_050819.pt	142
complex_050820.pt	73
complex_050821.pt	129
complex_050822.pt	14
complex_050823.pt	42
complex_050824.pt	99
complex_050825.pt	32
complex_050826.pt	130
complex_050827.pt	159
complex_050828.pt	159
complex_050829.pt	118
complex_050830.pt	6
complex_050831.pt	71
complex_050832.pt	127
complex_050833.pt	135
complex_050834.pt	100
complex_050835.pt	41
complex_050836.pt	13
complex_050837.pt	93
complex_050838.pt	70
complex_050839.pt	121
complex_050840.pt	116
complex_050841.pt	45
complex_050842.pt	70
complex_050843.pt	19
complex_050844.pt	114
complex_050845.pt	62
complex_050846.pt	76
complex_050847.pt	6
complex_050848.pt	12
complex_050849.pt	89
complex_050850.pt	24
complex_050851.pt	127
complex_050852.pt	114
complex_050853.pt	3
complex_050854.pt	108
complex_050855.pt	149
complex_050856.pt	113
complex_050857.pt	3
complex_050858.pt	58
complex_050859.pt	72
complex_050860.pt	0
complex_050861.pt	109
complex_050862.pt	78
complex_050863.pt	58
complex_050864.pt	38
complex_050865.pt	133
complex_050866.pt	24
complex_050867.pt	67
complex_050868.pt	128
complex_050869.pt	71
complex_050870.pt	6
complex_050871.pt	126
complex_050872.pt	68
complex_050873.pt	17
complex_050874.pt	162
complex_050875.pt	130
complex_050876.pt	12
complex_050877.pt	134
complex_050878.pt	93
complex_050879.pt	15
complex_050880.pt	49
complex_050881.pt	29
complex_050882.pt	11
complex_050883.pt	0
complex_050884.pt	58
complex_050885.pt	42
complex_050886.pt	83
complex_050887.pt	3
complex_050888.pt	114
complex_050889.pt	13
complex_050890.pt	46
complex_050891.pt	159
complex_050892.pt	73
complex_050893.pt	105
complex_050894.pt	67
complex_050895.pt	93
complex_050896.pt	64
complex_050897.pt	111
complex_050898.pt	64
complex_050899.pt	20
complex_050900.pt	60
complex_050901.pt	72
complex_050902.pt	144
complex_050903.pt	15
complex_050904.pt	93
complex_050905.pt	61
complex_050906.pt	117
complex_050907.pt	61
complex_050908.pt	41
complex_050909.pt	41
complex_050910.pt	45
complex_050911.pt	91
complex_050912.pt	17
complex_050913.pt	17
complex_050914.pt	27
complex_050915.pt	17
complex_050916.pt	27
complex_050917.pt	27
complex_050918.pt	27
complex_050919.pt	17
complex_050920.pt	116
complex_050921.pt	116
complex_050922.pt	116
complex_050923.pt	116
complex_050924.pt	54
complex_050925.pt	54
complex_050926.pt	54
complex_050927.pt	133
complex_050928.pt	69
complex_050929.pt	89
complex_050930.pt	69
complex_050931.pt	89
complex_050932.pt	41
complex_050933.pt	41
complex_050934.pt	2
complex_050935.pt	29
complex_050936.pt	29
complex_050937.pt	2
complex_050938.pt	86
complex_050939.pt	124
complex_050940.pt	57
complex_050941.pt	124
complex_050942.pt	86
complex_050943.pt	146
complex_050944.pt	141
complex_050945.pt	141
complex_050946.pt	144
complex_050947.pt	144
complex_050948.pt	64
complex_050949.pt	64
complex_050950.pt	36
complex_050951.pt	5
complex_050952.pt	141
complex_050953.pt	36
complex_050954.pt	76
complex_050955.pt	36
complex_050956.pt	76
complex_050957.pt	36
complex_050958.pt	162
complex_050959.pt	131
complex_050960.pt	162
complex_050961.pt	118
complex_050962.pt	140
complex_050963.pt	140
complex_050964.pt	161
complex_050965.pt	161
complex_050966.pt	91
complex_050967.pt	29
complex_050968.pt	29
complex_050969.pt	89
complex_050970.pt	89
complex_050971.pt	89
complex_050972.pt	89
complex_050973.pt	14
complex_050974.pt	14
complex_050975.pt	14
complex_050976.pt	14
complex_050977.pt	74
complex_050978.pt	74
complex_050979.pt	74
complex_050980.pt	74
complex_050981.pt	42
complex_050982.pt	127
complex_050983.pt	100
complex_050984.pt	100
complex_050985.pt	19
complex_050986.pt	4
complex_050987.pt	4
complex_050988.pt	4
complex_050989.pt	4
complex_050990.pt	72
complex_050991.pt	119
complex_050992.pt	137
complex_050993.pt	72
complex_050994.pt	46
complex_050995.pt	61
complex_050996.pt	61
complex_050997.pt	46
complex_050998.pt	29
complex_050999.pt	105
complex_051000.pt	105
complex_051001.pt	29
complex_051002.pt	90
complex_051003.pt	15
complex_051004.pt	15
complex_051005.pt	88
complex_051006.pt	54
complex_051007.pt	96
complex_051008.pt	54
complex_051009.pt	96
complex_051010.pt	96
complex_051011.pt	96
complex_051012.pt	54
complex_051013.pt	54
complex_051014.pt	2
complex_051015.pt	2
complex_051016.pt	130
complex_051017.pt	130
complex_051018.pt	89
complex_051019.pt	89
complex_051020.pt	89
complex_051021.pt	89
complex_051022.pt	76
complex_051023.pt	76
complex_051024.pt	76
complex_051025.pt	27
complex_051026.pt	25
complex_051027.pt	118
complex_051028.pt	162
complex_051029.pt	41
complex_051030.pt	25
complex_051031.pt	134
complex_051032.pt	14
complex_051033.pt	131
complex_051034.pt	41
complex_051035.pt	27
complex_051036.pt	134
complex_051037.pt	14
complex_051038.pt	162
complex_051039.pt	118
complex_051040.pt	14
complex_051041.pt	41
complex_051042.pt	162
complex_051043.pt	134
complex_051044.pt	131
complex_051045.pt	27
complex_051046.pt	41
complex_051047.pt	25
complex_051048.pt	14
complex_051049.pt	162
complex_051050.pt	162
complex_051051.pt	118
complex_051052.pt	27
complex_051053.pt	162
complex_051054.pt	162
complex_051055.pt	162
complex_051056.pt	134
complex_051057.pt	131
complex_051058.pt	25
complex_051059.pt	118
complex_051060.pt	131
complex_051061.pt	81
complex_051062.pt	13
complex_051063.pt	13
complex_051064.pt	13
complex_051065.pt	29
complex_051066.pt	13
complex_051067.pt	79
complex_051068.pt	79
complex_051069.pt	111
complex_051070.pt	111
complex_051071.pt	111
complex_051072.pt	151
complex_051073.pt	151
complex_051074.pt	151
complex_051075.pt	49
complex_051076.pt	49
complex_051077.pt	49
complex_051078.pt	42
complex_051079.pt	49
complex_051080.pt	42
complex_051081.pt	89
complex_051082.pt	89
complex_051083.pt	41
complex_051084.pt	89
complex_051085.pt	89
complex_051086.pt	144
complex_051087.pt	99
complex_051088.pt	99
complex_051089.pt	144
complex_051090.pt	99
complex_051091.pt	144
complex_051092.pt	99
complex_051093.pt	144
complex_051094.pt	99
complex_051095.pt	144
complex_051096.pt	144
complex_051097.pt	99
complex_051098.pt	140
complex_051099.pt	140
complex_051100.pt	49
complex_051101.pt	70
complex_051102.pt	49
complex_051103.pt	49
complex_051104.pt	49
complex_051105.pt	70
complex_051106.pt	126
complex_051107.pt	44
complex_051108.pt	39
complex_051109.pt	116
complex_051110.pt	103
complex_051111.pt	39
complex_051112.pt	25
complex_051113.pt	25
complex_051114.pt	25
complex_051115.pt	37
complex_051116.pt	25
complex_051117.pt	37
complex_051118.pt	20
complex_051119.pt	20
complex_051120.pt	20
complex_051121.pt	86
complex_051122.pt	86
complex_051123.pt	86
complex_051124.pt	151
complex_051125.pt	151
complex_051126.pt	127
complex_051127.pt	19
complex_051128.pt	19
complex_051129.pt	19
complex_051130.pt	127
complex_051131.pt	130
complex_051132.pt	19
complex_051133.pt	19
complex_051134.pt	130
complex_051135.pt	19
complex_051136.pt	108
complex_051137.pt	152
complex_051138.pt	115
complex_051139.pt	17
complex_051140.pt	50
complex_051141.pt	69
complex_051142.pt	89
complex_051143.pt	89
complex_051144.pt	1
complex_051145.pt	150
complex_051146.pt	69
complex_051147.pt	4
complex_051148.pt	1
complex_051149.pt	4
complex_051150.pt	69
complex_051151.pt	69
complex_051152.pt	150
complex_051153.pt	129
complex_051154.pt	87
complex_051155.pt	87
complex_051156.pt	129
complex_051157.pt	62
complex_051158.pt	62
complex_051159.pt	62
complex_051160.pt	62
complex_051161.pt	62
complex_051162.pt	62
complex_051163.pt	140
complex_051164.pt	151
complex_051165.pt	114
complex_051166.pt	130
complex_051167.pt	140
complex_051168.pt	0
complex_051169.pt	0
complex_051170.pt	0
complex_051171.pt	0
complex_051172.pt	0
complex_051173.pt	0
complex_051174.pt	133
complex_051175.pt	133
complex_051176.pt	133
complex_051177.pt	133
complex_051178.pt	68
complex_051179.pt	127
complex_051180.pt	46
complex_051181.pt	61
complex_051182.pt	139
complex_051183.pt	139
complex_051184.pt	62
complex_051185.pt	19
complex_051186.pt	19
complex_051187.pt	19
complex_051188.pt	19
complex_051189.pt	19
complex_051190.pt	19
complex_051191.pt	80
complex_051192.pt	80
complex_051193.pt	80
complex_051194.pt	59
complex_051195.pt	105
complex_051196.pt	49
complex_051197.pt	49
complex_051198.pt	49
complex_051199.pt	49
complex_051200.pt	49
complex_051201.pt	49
complex_051202.pt	27
complex_051203.pt	27
complex_051204.pt	27
complex_051205.pt	27
complex_051206.pt	27
complex_051207.pt	145
complex_051208.pt	14
complex_051209.pt	117
complex_051210.pt	15
complex_051211.pt	77
complex_051212.pt	15
complex_051213.pt	39
complex_051214.pt	15
complex_051215.pt	68
complex_051216.pt	122
complex_051217.pt	26
complex_051218.pt	112
complex_051219.pt	112
complex_051220.pt	122
complex_051221.pt	53
complex_051222.pt	40
complex_051223.pt	34
complex_051224.pt	34
complex_051225.pt	34
complex_051226.pt	34
complex_051227.pt	34
complex_051228.pt	34
complex_051229.pt	134
complex_051230.pt	26
complex_051231.pt	24
complex_051232.pt	69
complex_051233.pt	117
complex_051234.pt	20
complex_051235.pt	11
complex_051236.pt	72
complex_051237.pt	122
complex_051238.pt	122
complex_051239.pt	122
complex_051240.pt	122
complex_051241.pt	122
complex_051242.pt	122
complex_051243.pt	35
complex_051244.pt	10
complex_051245.pt	48
complex_051246.pt	92
complex_051247.pt	118
complex_051248.pt	85
complex_051249.pt	162
complex_051250.pt	41
complex_051251.pt	141
complex_051252.pt	65
complex_051253.pt	115
complex_051254.pt	65
complex_051255.pt	115
complex_051256.pt	141
complex_051257.pt	59
complex_051258.pt	18
complex_051259.pt	52
complex_051260.pt	18
complex_051261.pt	59
complex_051262.pt	52
complex_051263.pt	103
complex_051264.pt	103
complex_051265.pt	66
complex_051266.pt	103
complex_051267.pt	103
complex_051268.pt	103
complex_051269.pt	63
complex_051270.pt	63
complex_051271.pt	63
complex_051272.pt	63
complex_051273.pt	63
complex_051274.pt	63
complex_051275.pt	86
complex_051276.pt	86
complex_051277.pt	86
complex_051278.pt	86
complex_051279.pt	86
complex_051280.pt	86
complex_051281.pt	6
complex_051282.pt	120
complex_051283.pt	120
complex_051284.pt	47
complex_051285.pt	6
complex_051286.pt	6
complex_051287.pt	46
complex_051288.pt	46
complex_051289.pt	127
complex_051290.pt	93
complex_051291.pt	46
complex_051292.pt	49
complex_051293.pt	49
complex_051294.pt	49
complex_051295.pt	49
complex_051296.pt	49
complex_051297.pt	49
complex_051298.pt	107
complex_051299.pt	55
complex_051300.pt	55
complex_051301.pt	55
complex_051302.pt	55
complex_051303.pt	107
complex_051304.pt	56
complex_051305.pt	86
complex_051306.pt	86
complex_051307.pt	86
complex_051308.pt	86
complex_051309.pt	56
complex_051310.pt	29
complex_051311.pt	29
complex_051312.pt	81
complex_051313.pt	139
complex_051314.pt	139
complex_051315.pt	139
complex_051316.pt	139
complex_051317.pt	139
complex_051318.pt	139
complex_051319.pt	66
complex_051320.pt	26
complex_051321.pt	129
complex_051322.pt	26
complex_051323.pt	126
complex_051324.pt	129
complex_051325.pt	85
complex_051326.pt	131
complex_051327.pt	34
complex_051328.pt	118
complex_051329.pt	135
complex_051330.pt	92
complex_051331.pt	92
complex_051332.pt	92
complex_051333.pt	62
complex_051334.pt	92
complex_051335.pt	92
complex_051336.pt	92
complex_051337.pt	34
complex_051338.pt	62
complex_051339.pt	34
complex_051340.pt	135
complex_051341.pt	68
complex_051342.pt	98
complex_051343.pt	64
complex_051344.pt	156
complex_051345.pt	98
complex_051346.pt	8
complex_051347.pt	66
complex_051348.pt	29
complex_051349.pt	122
complex_051350.pt	146
complex_051351.pt	118
complex_051352.pt	122
complex_051353.pt	29
complex_051354.pt	162
complex_051355.pt	13
complex_051356.pt	93
complex_051357.pt	93
complex_051358.pt	93
complex_051359.pt	160
complex_051360.pt	115
complex_051361.pt	33
complex_051362.pt	160
complex_051363.pt	23
complex_051364.pt	115
complex_051365.pt	93
complex_051366.pt	159
complex_051367.pt	71
complex_051368.pt	148
complex_051369.pt	33
complex_051370.pt	93
complex_051371.pt	160
complex_051372.pt	93
complex_051373.pt	93
complex_051374.pt	93
complex_051375.pt	93
complex_051376.pt	73
complex_051377.pt	104
complex_051378.pt	73
complex_051379.pt	73
complex_051380.pt	104
complex_051381.pt	100
complex_051382.pt	104
complex_051383.pt	100
complex_051384.pt	135
complex_051385.pt	100
complex_051386.pt	100
complex_051387.pt	19
complex_051388.pt	92
complex_051389.pt	73
complex_051390.pt	104
complex_051391.pt	100
complex_051392.pt	30
complex_051393.pt	30
complex_051394.pt	162
complex_051395.pt	131
complex_051396.pt	158
complex_051397.pt	57
complex_051398.pt	162
complex_051399.pt	162
complex_051400.pt	118
complex_051401.pt	118
complex_051402.pt	29
complex_051403.pt	29
complex_051404.pt	64
complex_051405.pt	64
complex_051406.pt	114
complex_051407.pt	114
complex_051408.pt	114
complex_051409.pt	114
complex_051410.pt	114
complex_051411.pt	114
complex_051412.pt	114
complex_051413.pt	114
complex_051414.pt	114
complex_051415.pt	114
complex_051416.pt	114
complex_051417.pt	114
complex_051418.pt	114
complex_051419.pt	114
complex_051420.pt	114
complex_051421.pt	114
complex_051422.pt	85
complex_051423.pt	27
complex_051424.pt	27
complex_051425.pt	123
complex_051426.pt	159
complex_051427.pt	118
complex_051428.pt	118
complex_051429.pt	57
complex_051430.pt	89
complex_051431.pt	57
complex_051432.pt	57
complex_051433.pt	89
complex_051434.pt	57
complex_051435.pt	159
complex_051436.pt	37
complex_051437.pt	37
complex_051438.pt	37
complex_051439.pt	37
complex_051440.pt	159
complex_051441.pt	159
complex_051442.pt	159
complex_051443.pt	159
complex_051444.pt	159
complex_051445.pt	37
complex_051446.pt	159
complex_051447.pt	37
complex_051448.pt	37
complex_051449.pt	159
complex_051450.pt	37
complex_051451.pt	98
complex_051452.pt	89
complex_051453.pt	134
complex_051454.pt	98
complex_051455.pt	18
complex_051456.pt	18
complex_051457.pt	18
complex_051458.pt	18
complex_051459.pt	18
complex_051460.pt	18
complex_051461.pt	18
complex_051462.pt	18
complex_051463.pt	2
complex_051464.pt	2
complex_051465.pt	2
complex_051466.pt	2
complex_051467.pt	2
complex_051468.pt	2
complex_051469.pt	2
complex_051470.pt	2
complex_051471.pt	2
complex_051472.pt	68
complex_051473.pt	120
complex_051474.pt	120
complex_051475.pt	120
complex_051476.pt	129
complex_051477.pt	68
complex_051478.pt	68
complex_051479.pt	120
complex_051480.pt	68
complex_051481.pt	120
complex_051482.pt	120
complex_051483.pt	129
complex_051484.pt	129
complex_051485.pt	111
complex_051486.pt	53
complex_051487.pt	111
complex_051488.pt	53
complex_051489.pt	111
complex_051490.pt	111
complex_051491.pt	111
complex_051492.pt	53
complex_051493.pt	111
complex_051494.pt	111
complex_051495.pt	53
complex_051496.pt	111
complex_051497.pt	86
complex_051498.pt	38
complex_051499.pt	151
complex_051500.pt	62
complex_051501.pt	86
complex_051502.pt	62
complex_051503.pt	38
complex_051504.pt	38
complex_051505.pt	151
complex_051506.pt	140
complex_051507.pt	140
complex_051508.pt	38
complex_051509.pt	92
complex_051510.pt	33
complex_051511.pt	33
complex_051512.pt	33
complex_051513.pt	33
complex_051514.pt	33
complex_051515.pt	33
complex_051516.pt	33
complex_051517.pt	33
complex_051518.pt	33
complex_051519.pt	33
complex_051520.pt	92
complex_051521.pt	92
complex_051522.pt	92
complex_051523.pt	147
complex_051524.pt	147
complex_051525.pt	127
complex_051526.pt	147
complex_051527.pt	100
complex_051528.pt	46
complex_051529.pt	147
complex_051530.pt	114
complex_051531.pt	147
complex_051532.pt	139
complex_051533.pt	46
complex_051534.pt	46
complex_051535.pt	46
complex_051536.pt	46
complex_051537.pt	146
complex_051538.pt	161
complex_051539.pt	161
complex_051540.pt	131
complex_051541.pt	161
complex_051542.pt	131
complex_051543.pt	56
complex_051544.pt	29
complex_051545.pt	161
complex_051546.pt	118
complex_051547.pt	118
complex_051548.pt	161
complex_051549.pt	161
complex_051550.pt	56
complex_051551.pt	29
complex_051552.pt	134
complex_051553.pt	98
complex_051554.pt	134
complex_051555.pt	35
complex_051556.pt	125
complex_051557.pt	31
complex_051558.pt	45
complex_051559.pt	89
complex_051560.pt	85
complex_051561.pt	80
complex_051562.pt	85
complex_051563.pt	43
complex_051564.pt	80
complex_051565.pt	89
complex_051566.pt	45
complex_051567.pt	43
complex_051568.pt	8
complex_051569.pt	133
complex_051570.pt	133
complex_051571.pt	133
complex_051572.pt	12
complex_051573.pt	91
complex_051574.pt	91
complex_051575.pt	91
complex_051576.pt	91
complex_051577.pt	91
complex_051578.pt	91
complex_051579.pt	91
complex_051580.pt	91
complex_051581.pt	91
complex_051582.pt	91
complex_051583.pt	91
complex_051584.pt	91
complex_051585.pt	91
complex_051586.pt	91
complex_051587.pt	91
complex_051588.pt	91
complex_051589.pt	91
complex_051590.pt	91
complex_051591.pt	91
complex_051592.pt	91
complex_051593.pt	91
complex_051594.pt	91
complex_051595.pt	91
complex_051596.pt	91
complex_051597.pt	91
complex_051598.pt	91
complex_051599.pt	91
complex_051600.pt	91
complex_051601.pt	91
complex_051602.pt	91
complex_051603.pt	91
complex_051604.pt	91
complex_051605.pt	39
complex_051606.pt	0
complex_051607.pt	0
complex_051608.pt	0
complex_051609.pt	0
complex_051610.pt	39
complex_051611.pt	39
complex_051612.pt	39
complex_051613.pt	39
complex_051614.pt	0
complex_051615.pt	39
complex_051616.pt	0
complex_051617.pt	0
complex_051618.pt	0
complex_051619.pt	39
complex_051620.pt	39
complex_051621.pt	68
complex_051622.pt	45
complex_051623.pt	78
complex_051624.pt	45
complex_051625.pt	78
complex_051626.pt	13
complex_051627.pt	13
complex_051628.pt	89
complex_051629.pt	13
complex_051630.pt	40
complex_051631.pt	89
complex_051632.pt	13
complex_051633.pt	66
complex_051634.pt	66
complex_051635.pt	162
complex_051636.pt	66
complex_051637.pt	13
complex_051638.pt	66
complex_051639.pt	13
complex_051640.pt	13
complex_051641.pt	109
