file_name	cluster_id
complex_015103.pt	83
complex_015104.pt	16
complex_015105.pt	16
complex_015106.pt	16
complex_015107.pt	34
complex_015108.pt	83
complex_015109.pt	16
complex_015110.pt	83
complex_015111.pt	16
complex_015112.pt	0
complex_015113.pt	50
complex_015114.pt	16
complex_015115.pt	62
complex_015116.pt	16
complex_015117.pt	16
complex_015118.pt	0
complex_015119.pt	62
complex_015120.pt	62
complex_015121.pt	16
complex_015122.pt	16
complex_015123.pt	16
complex_015124.pt	45
complex_015125.pt	62
complex_015126.pt	50
complex_015127.pt	16
complex_015128.pt	16
complex_015129.pt	16
complex_015130.pt	73
complex_015131.pt	16
complex_015132.pt	62
complex_015133.pt	16
complex_015134.pt	16
complex_015135.pt	83
complex_015136.pt	16
complex_015137.pt	50
complex_015138.pt	14
complex_015139.pt	18
complex_015140.pt	50
complex_015141.pt	18
complex_015142.pt	18
complex_015143.pt	14
complex_015144.pt	50
complex_015145.pt	14
complex_015146.pt	50
complex_015147.pt	50
complex_015148.pt	50
complex_015149.pt	50
complex_015150.pt	41
complex_015151.pt	41
complex_015152.pt	41
complex_015153.pt	41
complex_015154.pt	41
complex_015155.pt	41
complex_015156.pt	41
complex_015157.pt	41
complex_015158.pt	41
complex_015159.pt	41
complex_015160.pt	41
complex_015161.pt	41
complex_015162.pt	38
complex_015163.pt	38
complex_015164.pt	38
complex_015165.pt	8
complex_015166.pt	38
complex_015167.pt	8
complex_015168.pt	38
complex_015169.pt	38
complex_015170.pt	38
complex_015171.pt	38
complex_015172.pt	38
complex_015173.pt	8
complex_015174.pt	38
complex_015175.pt	38
complex_015176.pt	38
complex_015177.pt	8
complex_015178.pt	8
complex_015179.pt	8
complex_015180.pt	54
complex_015181.pt	57
complex_015182.pt	57
complex_015183.pt	54
complex_015184.pt	54
complex_015185.pt	54
complex_015186.pt	54
complex_015187.pt	57
complex_015188.pt	54
complex_015189.pt	57
complex_015190.pt	54
complex_015191.pt	54
complex_015192.pt	54
complex_015193.pt	57
complex_015194.pt	54
complex_015195.pt	57
complex_015196.pt	54
complex_015197.pt	57
complex_015198.pt	57
complex_015199.pt	57
complex_015200.pt	54
complex_015201.pt	57
complex_015202.pt	57
complex_015203.pt	22
complex_015204.pt	22
complex_015205.pt	22
complex_015206.pt	85
complex_015207.pt	70
complex_015208.pt	28
complex_015209.pt	28
complex_015210.pt	37
complex_015211.pt	56
complex_015212.pt	28
complex_015213.pt	70
complex_015214.pt	70
complex_015215.pt	56
complex_015216.pt	37
complex_015217.pt	56
complex_015218.pt	37
complex_015219.pt	15
complex_015220.pt	47
complex_015221.pt	59
complex_015222.pt	67
complex_015223.pt	59
complex_015224.pt	47
complex_015225.pt	71
complex_015226.pt	60
complex_015227.pt	60
complex_015228.pt	60
complex_015229.pt	71
complex_015230.pt	60
complex_015231.pt	67
complex_015232.pt	67
complex_015233.pt	47
complex_015234.pt	47
complex_015235.pt	67
complex_015236.pt	67
complex_015237.pt	67
complex_015238.pt	47
complex_015239.pt	67
complex_015240.pt	67
complex_015241.pt	67
complex_015242.pt	47
complex_015243.pt	10
complex_015244.pt	18
complex_015245.pt	60
complex_015246.pt	58
complex_015247.pt	58
complex_015248.pt	58
complex_015249.pt	68
complex_015250.pt	53
complex_015251.pt	49
complex_015252.pt	49
complex_015253.pt	10
complex_015254.pt	68
complex_015255.pt	23
complex_015256.pt	24
complex_015257.pt	4
complex_015258.pt	41
complex_015259.pt	54
complex_015260.pt	36
complex_015261.pt	60
complex_015262.pt	77
complex_015263.pt	45
complex_015264.pt	77
complex_015265.pt	77
complex_015266.pt	77
complex_015267.pt	34
complex_015268.pt	77
complex_015269.pt	45
complex_015270.pt	77
complex_015271.pt	45
complex_015272.pt	64
complex_015273.pt	24
complex_015274.pt	77
complex_015275.pt	24
complex_015276.pt	24
complex_015277.pt	24
complex_015278.pt	29
complex_015279.pt	41
complex_015280.pt	23
complex_015281.pt	60
complex_015282.pt	41
complex_015283.pt	10
complex_015284.pt	50
complex_015285.pt	16
complex_015286.pt	10
complex_015287.pt	84
complex_015288.pt	68
complex_015289.pt	41
complex_015290.pt	5
complex_015291.pt	31
complex_015292.pt	39
complex_015293.pt	62
complex_015294.pt	69
complex_015295.pt	92
complex_015296.pt	38
complex_015297.pt	63
complex_015298.pt	69
complex_015299.pt	38
complex_015300.pt	46
complex_015301.pt	38
complex_015302.pt	7
complex_015303.pt	46
complex_015304.pt	75
complex_015305.pt	69
complex_015306.pt	65
complex_015307.pt	65
complex_015308.pt	65
complex_015309.pt	65
complex_015310.pt	65
complex_015311.pt	30
complex_015312.pt	41
complex_015313.pt	55
complex_015314.pt	55
complex_015315.pt	51
complex_015316.pt	24
complex_015317.pt	84
complex_015318.pt	7
complex_015319.pt	75
complex_015320.pt	65
complex_015321.pt	65
complex_015322.pt	7
complex_015323.pt	51
complex_015324.pt	7
complex_015325.pt	22
complex_015326.pt	24
complex_015327.pt	34
complex_015328.pt	54
complex_015329.pt	5
complex_015330.pt	5
complex_015331.pt	8
complex_015332.pt	49
complex_015333.pt	33
complex_015334.pt	57
complex_015335.pt	56
complex_015336.pt	41
complex_015337.pt	41
complex_015338.pt	34
complex_015339.pt	56
complex_015340.pt	29
complex_015341.pt	29
complex_015342.pt	41
complex_015343.pt	68
complex_015344.pt	31
complex_015345.pt	73
complex_015346.pt	5
complex_015347.pt	2
complex_015348.pt	68
complex_015349.pt	49
complex_015350.pt	49
complex_015351.pt	10
complex_015352.pt	36
complex_015353.pt	31
complex_015354.pt	49
complex_015355.pt	85
complex_015356.pt	92
complex_015357.pt	68
complex_015358.pt	19
complex_015359.pt	5
complex_015360.pt	2
complex_015361.pt	19
complex_015362.pt	19
complex_015363.pt	89
complex_015364.pt	8
complex_015365.pt	85
complex_015366.pt	66
complex_015367.pt	61
complex_015368.pt	29
complex_015369.pt	29
complex_015370.pt	19
complex_015371.pt	85
complex_015372.pt	85
complex_015373.pt	26
complex_015374.pt	85
complex_015375.pt	49
complex_015376.pt	37
complex_015377.pt	29
complex_015378.pt	31
complex_015379.pt	68
complex_015380.pt	85
complex_015381.pt	2
complex_015382.pt	8
complex_015383.pt	5
complex_015384.pt	56
complex_015385.pt	29
complex_015386.pt	19
complex_015387.pt	66
complex_015388.pt	66
complex_015389.pt	49
complex_015390.pt	49
complex_015391.pt	85
complex_015392.pt	85
complex_015393.pt	8
complex_015394.pt	5
complex_015395.pt	31
complex_015396.pt	85
complex_015397.pt	92
complex_015398.pt	29
complex_015399.pt	17
complex_015400.pt	5
complex_015401.pt	85
complex_015402.pt	68
complex_015403.pt	19
complex_015404.pt	2
complex_015405.pt	2
complex_015406.pt	17
complex_015407.pt	68
complex_015408.pt	49
complex_015409.pt	53
complex_015410.pt	91
complex_015411.pt	2
complex_015412.pt	49
complex_015413.pt	17
complex_015414.pt	39
complex_015415.pt	92
complex_015416.pt	29
complex_015417.pt	85
complex_015418.pt	5
complex_015419.pt	66
complex_015420.pt	85
complex_015421.pt	61
complex_015422.pt	49
complex_015423.pt	61
complex_015424.pt	49
complex_015425.pt	8
complex_015426.pt	85
complex_015427.pt	49
complex_015428.pt	87
complex_015429.pt	85
complex_015430.pt	49
complex_015431.pt	66
complex_015432.pt	61
complex_015433.pt	2
complex_015434.pt	19
complex_015435.pt	10
complex_015436.pt	0
complex_015437.pt	33
complex_015438.pt	16
complex_015439.pt	33
complex_015440.pt	0
complex_015441.pt	36
complex_015442.pt	33
complex_015443.pt	0
complex_015444.pt	16
complex_015445.pt	33
complex_015446.pt	36
complex_015447.pt	36
complex_015448.pt	0
complex_015449.pt	14
complex_015450.pt	16
complex_015451.pt	16
complex_015452.pt	16
complex_015453.pt	33
complex_015454.pt	36
complex_015455.pt	36
complex_015456.pt	16
complex_015457.pt	0
complex_015458.pt	33
complex_015459.pt	68
complex_015460.pt	68
complex_015461.pt	5
complex_015462.pt	29
complex_015463.pt	68
complex_015464.pt	29
complex_015465.pt	5
complex_015466.pt	68
complex_015467.pt	5
complex_015468.pt	5
complex_015469.pt	5
complex_015470.pt	10
complex_015471.pt	5
complex_015472.pt	10
complex_015473.pt	5
complex_015474.pt	84
complex_015475.pt	78
complex_015476.pt	5
complex_015477.pt	0
complex_015478.pt	73
complex_015479.pt	10
complex_015480.pt	56
complex_015481.pt	37
complex_015482.pt	68
complex_015483.pt	8
complex_015484.pt	56
complex_015485.pt	56
complex_015486.pt	0
complex_015487.pt	0
complex_015488.pt	68
complex_015489.pt	56
complex_015490.pt	0
complex_015491.pt	73
complex_015492.pt	10
complex_015493.pt	56
complex_015494.pt	62
complex_015495.pt	25
complex_015496.pt	0
complex_015497.pt	68
complex_015498.pt	0
complex_015499.pt	0
complex_015500.pt	56
complex_015501.pt	0
complex_015502.pt	73
complex_015503.pt	73
complex_015504.pt	0
complex_015505.pt	73
complex_015506.pt	0
complex_015507.pt	81
complex_015508.pt	81
complex_015509.pt	92
complex_015510.pt	2
complex_015511.pt	38
complex_015512.pt	92
complex_015513.pt	38
complex_015514.pt	38
complex_015515.pt	2
complex_015516.pt	38
complex_015517.pt	87
complex_015518.pt	84
complex_015519.pt	48
complex_015520.pt	62
complex_015521.pt	62
complex_015522.pt	62
complex_015523.pt	16
complex_015524.pt	48
complex_015525.pt	48
complex_015526.pt	28
complex_015527.pt	92
complex_015528.pt	17
complex_015529.pt	31
complex_015530.pt	31
complex_015531.pt	31
complex_015532.pt	2
complex_015533.pt	17
complex_015534.pt	31
complex_015535.pt	53
complex_015536.pt	53
complex_015537.pt	2
complex_015538.pt	31
complex_015539.pt	92
complex_015540.pt	31
complex_015541.pt	65
complex_015542.pt	65
complex_015543.pt	38
complex_015544.pt	27
complex_015545.pt	55
complex_015546.pt	65
complex_015547.pt	40
complex_015548.pt	0
complex_015549.pt	0
complex_015550.pt	14
complex_015551.pt	14
complex_015552.pt	14
complex_015553.pt	14
complex_015554.pt	14
complex_015555.pt	14
complex_015556.pt	14
complex_015557.pt	64
complex_015558.pt	64
complex_015559.pt	64
complex_015560.pt	7
complex_015561.pt	64
complex_015562.pt	22
complex_015563.pt	7
complex_015564.pt	22
complex_015565.pt	22
complex_015566.pt	22
complex_015567.pt	4
complex_015568.pt	4
complex_015569.pt	4
complex_015570.pt	78
complex_015571.pt	49
complex_015572.pt	78
complex_015573.pt	4
complex_015574.pt	78
complex_015575.pt	5
complex_015576.pt	61
complex_015577.pt	4
complex_015578.pt	4
complex_015579.pt	31
complex_015580.pt	31
complex_015581.pt	54
complex_015582.pt	54
complex_015583.pt	10
complex_015584.pt	10
complex_015585.pt	48
complex_015586.pt	48
complex_015587.pt	62
complex_015588.pt	62
complex_015589.pt	62
complex_015590.pt	62
complex_015591.pt	48
complex_015592.pt	48
complex_015593.pt	48
complex_015594.pt	62
complex_015595.pt	62
complex_015596.pt	48
complex_015597.pt	48
complex_015598.pt	62
complex_015599.pt	33
complex_015600.pt	31
complex_015601.pt	29
complex_015602.pt	68
complex_015603.pt	49
complex_015604.pt	8
complex_015605.pt	49
complex_015606.pt	68
complex_015607.pt	49
complex_015608.pt	49
complex_015609.pt	49
complex_015610.pt	49
complex_015611.pt	49
complex_015612.pt	49
complex_015613.pt	29
complex_015614.pt	31
complex_015615.pt	41
complex_015616.pt	23
complex_015617.pt	29
complex_015618.pt	41
complex_015619.pt	37
complex_015620.pt	5
complex_015621.pt	46
complex_015622.pt	8
complex_015623.pt	41
complex_015624.pt	41
complex_015625.pt	41
complex_015626.pt	53
complex_015627.pt	92
complex_015628.pt	82
complex_015629.pt	82
complex_015630.pt	29
complex_015631.pt	49
complex_015632.pt	49
complex_015633.pt	29
complex_015634.pt	63
complex_015635.pt	33
complex_015636.pt	82
complex_015637.pt	63
complex_015638.pt	33
complex_015639.pt	82
complex_015640.pt	36
complex_015641.pt	64
complex_015642.pt	24
complex_015643.pt	41
complex_015644.pt	29
complex_015645.pt	49
complex_015646.pt	29
complex_015647.pt	29
complex_015648.pt	49
complex_015649.pt	29
complex_015650.pt	8
complex_015651.pt	49
complex_015652.pt	29
complex_015653.pt	33
complex_015654.pt	29
complex_015655.pt	49
complex_015656.pt	29
complex_015657.pt	33
complex_015658.pt	29
complex_015659.pt	33
complex_015660.pt	29
complex_015661.pt	33
complex_015662.pt	33
complex_015663.pt	29
complex_015664.pt	33
complex_015665.pt	29
complex_015666.pt	49
complex_015667.pt	29
complex_015668.pt	29
complex_015669.pt	33
complex_015670.pt	29
complex_015671.pt	49
complex_015672.pt	24
complex_015673.pt	23
complex_015674.pt	23
complex_015675.pt	23
complex_015676.pt	52
complex_015677.pt	77
complex_015678.pt	60
complex_015679.pt	77
complex_015680.pt	4
complex_015681.pt	88
complex_015682.pt	28
complex_015683.pt	4
complex_015684.pt	4
complex_015685.pt	4
complex_015686.pt	4
complex_015687.pt	5
complex_015688.pt	4
complex_015689.pt	45
complex_015690.pt	28
complex_015691.pt	62
complex_015692.pt	73
complex_015693.pt	44
complex_015694.pt	61
complex_015695.pt	68
complex_015696.pt	49
complex_015697.pt	56
complex_015698.pt	73
complex_015699.pt	37
complex_015700.pt	37
complex_015701.pt	80
complex_015702.pt	35
complex_015703.pt	11
complex_015704.pt	14
complex_015705.pt	35
complex_015706.pt	14
complex_015707.pt	53
complex_015708.pt	85
complex_015709.pt	85
complex_015710.pt	80
complex_015711.pt	11
complex_015712.pt	11
complex_015713.pt	53
complex_015714.pt	11
complex_015715.pt	17
complex_015716.pt	15
complex_015717.pt	88
complex_015718.pt	39
complex_015719.pt	48
complex_015720.pt	48
complex_015721.pt	69
complex_015722.pt	69
complex_015723.pt	69
complex_015724.pt	41
complex_015725.pt	56
complex_015726.pt	56
complex_015727.pt	10
complex_015728.pt	51
complex_015729.pt	71
complex_015730.pt	24
complex_015731.pt	71
complex_015732.pt	24
complex_015733.pt	24
complex_015734.pt	36
complex_015735.pt	83
complex_015736.pt	25
complex_015737.pt	50
complex_015738.pt	25
complex_015739.pt	20
complex_015740.pt	20
complex_015741.pt	62
complex_015742.pt	16
complex_015743.pt	62
complex_015744.pt	83
complex_015745.pt	25
complex_015746.pt	25
complex_015747.pt	62
complex_015748.pt	44
complex_015749.pt	45
complex_015750.pt	45
complex_015751.pt	45
complex_015752.pt	45
complex_015753.pt	45
complex_015754.pt	45
complex_015755.pt	45
complex_015756.pt	45
complex_015757.pt	45
complex_015758.pt	45
complex_015759.pt	45
complex_015760.pt	45
complex_015761.pt	45
complex_015762.pt	45
complex_015763.pt	83
complex_015764.pt	83
complex_015765.pt	83
complex_015766.pt	83
complex_015767.pt	83
complex_015768.pt	25
complex_015769.pt	83
complex_015770.pt	39
complex_015771.pt	66
complex_015772.pt	18
complex_015773.pt	59
complex_015774.pt	91
complex_015775.pt	36
complex_015776.pt	36
complex_015777.pt	14
complex_015778.pt	34
complex_015779.pt	14
complex_015780.pt	7
complex_015781.pt	7
complex_015782.pt	34
complex_015783.pt	41
complex_015784.pt	53
complex_015785.pt	92
complex_015786.pt	29
complex_015787.pt	92
complex_015788.pt	51
complex_015789.pt	49
complex_015790.pt	41
complex_015791.pt	33
complex_015792.pt	85
complex_015793.pt	24
complex_015794.pt	24
complex_015795.pt	24
complex_015796.pt	24
complex_015797.pt	24
complex_015798.pt	24
complex_015799.pt	24
complex_015800.pt	24
complex_015801.pt	24
complex_015802.pt	24
complex_015803.pt	24
complex_015804.pt	24
complex_015805.pt	24
complex_015806.pt	24
complex_015807.pt	73
complex_015808.pt	73
complex_015809.pt	73
complex_015810.pt	73
complex_015811.pt	73
complex_015812.pt	73
complex_015813.pt	73
complex_015814.pt	73
complex_015815.pt	73
complex_015816.pt	73
complex_015817.pt	73
complex_015818.pt	73
complex_015819.pt	73
complex_015820.pt	73
complex_015821.pt	31
complex_015822.pt	12
complex_015823.pt	53
complex_015824.pt	29
complex_015825.pt	68
complex_015826.pt	73
complex_015827.pt	68
complex_015828.pt	68
complex_015829.pt	49
complex_015830.pt	68
complex_015831.pt	82
complex_015832.pt	55
complex_015833.pt	49
complex_015834.pt	49
complex_015835.pt	0
complex_015836.pt	0
complex_015837.pt	68
complex_015838.pt	49
complex_015839.pt	56
complex_015840.pt	68
complex_015841.pt	0
complex_015842.pt	0
complex_015843.pt	34
complex_015844.pt	8
complex_015845.pt	68
complex_015846.pt	0
complex_015847.pt	8
complex_015848.pt	68
complex_015849.pt	29
complex_015850.pt	10
complex_015851.pt	10
complex_015852.pt	54
complex_015853.pt	53
complex_015854.pt	8
complex_015855.pt	2
complex_015856.pt	49
complex_015857.pt	51
complex_015858.pt	29
complex_015859.pt	31
complex_015860.pt	34
complex_015861.pt	31
complex_015862.pt	29
complex_015863.pt	31
complex_015864.pt	31
complex_015865.pt	49
complex_015866.pt	49
complex_015867.pt	55
complex_015868.pt	29
complex_015869.pt	49
complex_015870.pt	49
complex_015871.pt	29
complex_015872.pt	2
complex_015873.pt	49
complex_015874.pt	31
complex_015875.pt	68
complex_015876.pt	8
complex_015877.pt	2
complex_015878.pt	68
complex_015879.pt	29
complex_015880.pt	5
complex_015881.pt	8
complex_015882.pt	29
complex_015883.pt	31
complex_015884.pt	31
complex_015885.pt	49
complex_015886.pt	63
complex_015887.pt	29
complex_015888.pt	31
complex_015889.pt	17
complex_015890.pt	49
complex_015891.pt	49
complex_015892.pt	7
complex_015893.pt	29
complex_015894.pt	49
complex_015895.pt	49
complex_015896.pt	29
complex_015897.pt	63
complex_015898.pt	29
complex_015899.pt	29
complex_015900.pt	49
complex_015901.pt	80
complex_015902.pt	49
complex_015903.pt	49
complex_015904.pt	29
complex_015905.pt	31
complex_015906.pt	49
complex_015907.pt	29
complex_015908.pt	29
complex_015909.pt	49
complex_015910.pt	53
complex_015911.pt	33
complex_015912.pt	53
complex_015913.pt	31
complex_015914.pt	29
complex_015915.pt	5
complex_015916.pt	29
complex_015917.pt	2
complex_015918.pt	37
complex_015919.pt	53
complex_015920.pt	2
complex_015921.pt	31
complex_015922.pt	49
complex_015923.pt	53
complex_015924.pt	2
complex_015925.pt	5
complex_015926.pt	49
complex_015927.pt	29
complex_015928.pt	17
complex_015929.pt	53
complex_015930.pt	29
complex_015931.pt	29
complex_015932.pt	41
complex_015933.pt	29
complex_015934.pt	8
complex_015935.pt	31
complex_015936.pt	29
complex_015937.pt	49
complex_015938.pt	29
complex_015939.pt	31
complex_015940.pt	68
complex_015941.pt	29
complex_015942.pt	53
complex_015943.pt	29
complex_015944.pt	2
complex_015945.pt	31
complex_015946.pt	29
complex_015947.pt	8
complex_015948.pt	33
complex_015949.pt	29
complex_015950.pt	68
complex_015951.pt	49
complex_015952.pt	29
complex_015953.pt	2
complex_015954.pt	29
complex_015955.pt	53
complex_015956.pt	29
complex_015957.pt	29
complex_015958.pt	33
complex_015959.pt	29
complex_015960.pt	31
complex_015961.pt	53
complex_015962.pt	29
complex_015963.pt	75
complex_015964.pt	29
complex_015965.pt	59
complex_015966.pt	30
complex_015967.pt	17
complex_015968.pt	17
complex_015969.pt	17
complex_015970.pt	17
complex_015971.pt	17
complex_015972.pt	90
complex_015973.pt	84
complex_015974.pt	90
complex_015975.pt	23
complex_015976.pt	55
complex_015977.pt	24
complex_015978.pt	51
complex_015979.pt	33
complex_015980.pt	75
complex_015981.pt	60
complex_015982.pt	49
complex_015983.pt	29
complex_015984.pt	86
complex_015985.pt	53
complex_015986.pt	38
complex_015987.pt	38
complex_015988.pt	38
complex_015989.pt	38
complex_015990.pt	15
complex_015991.pt	15
complex_015992.pt	57
complex_015993.pt	52
complex_015994.pt	52
complex_015995.pt	0
complex_015996.pt	0
complex_015997.pt	0
complex_015998.pt	15
complex_015999.pt	52
complex_016000.pt	53
complex_016001.pt	57
complex_016002.pt	53
complex_016003.pt	57
complex_016004.pt	15
complex_016005.pt	15
complex_016006.pt	57
complex_016007.pt	15
complex_016008.pt	57
complex_016009.pt	57
complex_016010.pt	53
complex_016011.pt	26
complex_016012.pt	26
complex_016013.pt	26
complex_016014.pt	26
complex_016015.pt	26
complex_016016.pt	68
complex_016017.pt	10
complex_016018.pt	45
complex_016019.pt	10
complex_016020.pt	92
complex_016021.pt	17
complex_016022.pt	17
complex_016023.pt	92
complex_016024.pt	17
complex_016025.pt	17
complex_016026.pt	17
complex_016027.pt	92
complex_016028.pt	92
complex_016029.pt	92
complex_016030.pt	34
complex_016031.pt	31
complex_016032.pt	49
complex_016033.pt	77
complex_016034.pt	61
complex_016035.pt	91
complex_016036.pt	51
complex_016037.pt	87
complex_016038.pt	8
complex_016039.pt	49
complex_016040.pt	29
complex_016041.pt	49
complex_016042.pt	2
complex_016043.pt	41
complex_016044.pt	68
complex_016045.pt	68
complex_016046.pt	8
complex_016047.pt	49
complex_016048.pt	49
complex_016049.pt	31
complex_016050.pt	5
complex_016051.pt	2
complex_016052.pt	49
complex_016053.pt	2
complex_016054.pt	49
complex_016055.pt	5
complex_016056.pt	5
complex_016057.pt	2
complex_016058.pt	51
complex_016059.pt	0
complex_016060.pt	31
complex_016061.pt	49
complex_016062.pt	49
complex_016063.pt	68
complex_016064.pt	68
complex_016065.pt	8
complex_016066.pt	49
complex_016067.pt	5
complex_016068.pt	31
complex_016069.pt	33
complex_016070.pt	29
complex_016071.pt	29
complex_016072.pt	29
complex_016073.pt	29
complex_016074.pt	33
complex_016075.pt	49
complex_016076.pt	8
complex_016077.pt	41
complex_016078.pt	29
complex_016079.pt	29
complex_016080.pt	68
complex_016081.pt	31
complex_016082.pt	31
complex_016083.pt	68
complex_016084.pt	49
complex_016085.pt	29
complex_016086.pt	31
complex_016087.pt	31
complex_016088.pt	5
complex_016089.pt	29
complex_016090.pt	5
complex_016091.pt	5
complex_016092.pt	87
complex_016093.pt	29
complex_016094.pt	46
complex_016095.pt	38
complex_016096.pt	65
complex_016097.pt	60
complex_016098.pt	4
complex_016099.pt	52
complex_016100.pt	16
complex_016101.pt	48
complex_016102.pt	28
complex_016103.pt	28
complex_016104.pt	16
complex_016105.pt	62
complex_016106.pt	16
complex_016107.pt	16
complex_016108.pt	83
complex_016109.pt	62
complex_016110.pt	48
complex_016111.pt	62
complex_016112.pt	83
complex_016113.pt	16
complex_016114.pt	90
complex_016115.pt	69
complex_016116.pt	2
complex_016117.pt	88
complex_016118.pt	88
complex_016119.pt	88
complex_016120.pt	75
complex_016121.pt	92
complex_016122.pt	29
complex_016123.pt	41
complex_016124.pt	16
complex_016125.pt	16
complex_016126.pt	16
complex_016127.pt	16
complex_016128.pt	16
complex_016129.pt	51
complex_016130.pt	68
complex_016131.pt	68
complex_016132.pt	68
complex_016133.pt	49
complex_016134.pt	0
complex_016135.pt	41
complex_016136.pt	68
complex_016137.pt	68
complex_016138.pt	68
complex_016139.pt	0
complex_016140.pt	31
complex_016141.pt	46
complex_016142.pt	60
complex_016143.pt	68
complex_016144.pt	1
complex_016145.pt	85
complex_016146.pt	85
complex_016147.pt	85
complex_016148.pt	85
complex_016149.pt	30
complex_016150.pt	1
complex_016151.pt	59
complex_016152.pt	27
complex_016153.pt	1
complex_016154.pt	1
complex_016155.pt	54
complex_016156.pt	45
complex_016157.pt	45
complex_016158.pt	9
complex_016159.pt	47
complex_016160.pt	22
complex_016161.pt	22
complex_016162.pt	47
complex_016163.pt	22
complex_016164.pt	47
complex_016165.pt	1
complex_016166.pt	1
complex_016167.pt	1
complex_016168.pt	1
complex_016169.pt	1
complex_016170.pt	1
complex_016171.pt	1
complex_016172.pt	1
complex_016173.pt	58
complex_016174.pt	55
complex_016175.pt	58
complex_016176.pt	55
complex_016177.pt	58
complex_016178.pt	58
complex_016179.pt	58
complex_016180.pt	58
complex_016181.pt	58
complex_016182.pt	58
complex_016183.pt	55
complex_016184.pt	55
complex_016185.pt	80
complex_016186.pt	80
complex_016187.pt	14
complex_016188.pt	80
complex_016189.pt	80
complex_016190.pt	14
complex_016191.pt	14
complex_016192.pt	14
complex_016193.pt	80
complex_016194.pt	80
complex_016195.pt	14
complex_016196.pt	14
complex_016197.pt	14
complex_016198.pt	80
complex_016199.pt	14
complex_016200.pt	80
complex_016201.pt	60
complex_016202.pt	60
complex_016203.pt	30
complex_016204.pt	0
complex_016205.pt	0
complex_016206.pt	0
complex_016207.pt	0
complex_016208.pt	0
complex_016209.pt	0
complex_016210.pt	0
complex_016211.pt	0
complex_016212.pt	71
complex_016213.pt	51
complex_016214.pt	51
complex_016215.pt	51
complex_016216.pt	51
complex_016217.pt	51
complex_016218.pt	51
complex_016219.pt	51
complex_016220.pt	71
complex_016221.pt	51
complex_016222.pt	51
complex_016223.pt	71
complex_016224.pt	51
complex_016225.pt	51
complex_016226.pt	51
complex_016227.pt	71
complex_016228.pt	4
complex_016229.pt	4
complex_016230.pt	4
complex_016231.pt	4
complex_016232.pt	4
complex_016233.pt	4
complex_016234.pt	4
complex_016235.pt	4
complex_016236.pt	4
complex_016237.pt	4
complex_016238.pt	4
complex_016239.pt	4
complex_016240.pt	44
complex_016241.pt	23
complex_016242.pt	61
complex_016243.pt	44
complex_016244.pt	67
complex_016245.pt	20
complex_016246.pt	3
complex_016247.pt	9
complex_016248.pt	7
complex_016249.pt	18
complex_016250.pt	18
complex_016251.pt	7
complex_016252.pt	7
complex_016253.pt	7
complex_016254.pt	18
complex_016255.pt	7
complex_016256.pt	18
complex_016257.pt	7
complex_016258.pt	7
complex_016259.pt	7
complex_016260.pt	34
complex_016261.pt	7
complex_016262.pt	65
complex_016263.pt	7
complex_016264.pt	7
complex_016265.pt	34
complex_016266.pt	34
complex_016267.pt	7
complex_016268.pt	34
complex_016269.pt	65
complex_016270.pt	34
complex_016271.pt	7
complex_016272.pt	34
complex_016273.pt	7
complex_016274.pt	65
complex_016275.pt	65
complex_016276.pt	65
complex_016277.pt	34
complex_016278.pt	65
complex_016279.pt	7
complex_016280.pt	34
complex_016281.pt	65
complex_016282.pt	65
complex_016283.pt	7
complex_016284.pt	53
complex_016285.pt	53
complex_016286.pt	29
complex_016287.pt	53
complex_016288.pt	29
complex_016289.pt	29
complex_016290.pt	53
complex_016291.pt	49
complex_016292.pt	53
complex_016293.pt	53
complex_016294.pt	49
complex_016295.pt	29
complex_016296.pt	53
complex_016297.pt	53
complex_016298.pt	29
complex_016299.pt	49
complex_016300.pt	29
complex_016301.pt	53
complex_016302.pt	49
complex_016303.pt	29
complex_016304.pt	53
complex_016305.pt	29
complex_016306.pt	49
complex_016307.pt	49
complex_016308.pt	53
complex_016309.pt	49
complex_016310.pt	49
complex_016311.pt	53
complex_016312.pt	26
complex_016313.pt	26
complex_016314.pt	42
complex_016315.pt	42
complex_016316.pt	42
complex_016317.pt	42
complex_016318.pt	42
complex_016319.pt	42
complex_016320.pt	42
complex_016321.pt	42
complex_016322.pt	90
complex_016323.pt	80
complex_016324.pt	80
complex_016325.pt	7
complex_016326.pt	7
complex_016327.pt	80
complex_016328.pt	7
complex_016329.pt	80
complex_016330.pt	36
complex_016331.pt	7
complex_016332.pt	75
complex_016333.pt	80
complex_016334.pt	7
complex_016335.pt	7
complex_016336.pt	80
complex_016337.pt	7
complex_016338.pt	7
complex_016339.pt	36
complex_016340.pt	55
complex_016341.pt	83
complex_016342.pt	16
complex_016343.pt	58
complex_016344.pt	43
complex_016345.pt	58
complex_016346.pt	18
complex_016347.pt	16
complex_016348.pt	16
complex_016349.pt	16
complex_016350.pt	83
complex_016351.pt	43
complex_016352.pt	83
complex_016353.pt	18
complex_016354.pt	83
complex_016355.pt	87
complex_016356.pt	87
complex_016357.pt	60
complex_016358.pt	60
complex_016359.pt	87
complex_016360.pt	87
complex_016361.pt	87
complex_016362.pt	60
complex_016363.pt	60
complex_016364.pt	87
complex_016365.pt	60
complex_016366.pt	87
complex_016367.pt	60
complex_016368.pt	87
complex_016369.pt	60
complex_016370.pt	60
complex_016371.pt	66
complex_016372.pt	38
complex_016373.pt	46
